adm_cd,adm_nm,year,m_pop,fm_pop
4311332000,충청북도 청주시 흥덕구 옥산면,202205,9118,8696
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202205,8178,8401
4311374100,충청북도 청주시 흥덕구 복대1동,202205,25594,24634
4311374200,충청북도 청주시 흥덕구 복대2동,202205,8194,7773
4311374700,충청북도 청주시 흥덕구 가경동,202205,27184,28512
4311375100,충청북도 청주시 흥덕구 봉명1동,202205,5131,4473
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202205,12711,10949
4311376000,충청북도 청주시 흥덕구 강서제1동,202205,14505,14038
4311377000,충청북도 청주시 흥덕구 강서제2동,202205,7526,6619
4311425000,충청북도 청주시 청원구 내수읍,202205,9776,9224
4311425300,충청북도 청주시 청원구 오창읍,202205,37414,32691
4311431000,충청북도 청주시 청원구 북이면,202205,2388,2077
4311451000,충청북도 청주시 청원구 우암동,202205,6261,6116
4311452000,충청북도 청주시 청원구 내덕1동,202205,4268,4149
4311453000,충청북도 청주시 청원구 내덕2동,202205,6854,6532
4311454000,충청북도 청주시 청원구 율량.사천동,202205,24124,24403
4311455000,충청북도 청주시 청원구 오근장동,202205,8977,9194
4311131000,충청북도 청주시 상당구 낭성면,202206,1162,1045
4311132000,충청북도 청주시 상당구 미원면,202206,2484,2339
4311133000,충청북도 청주시 상당구 가덕면,202206,1956,1874
4311134000,충청북도 청주시 상당구 남일면,202206,3483,3309
4311135000,충청북도 청주시 상당구 문의면,202206,1985,1844
4311152500,충청북도 청주시 상당구 중앙동,202206,3359,3516
4311154500,충청북도 청주시 상당구 성안동,202206,3435,3295
4311162000,충청북도 청주시 상당구 탑대성동,202206,4123,4333
4311167000,충청북도 청주시 상당구 영운동,202206,5251,5240
4311168000,충청북도 청주시 상당구 금천동,202206,14857,15789
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202206,6549,6717
4311172000,충청북도 청주시 상당구 용암1동,202206,28197,28184
4311173000,충청북도 청주시 상당구 용암2동,202206,19543,20174
4311231000,충청북도 청주시 서원구 남이면,202206,5204,4749
4311232000,충청북도 청주시 서원구 현도면,202206,1657,1537
4311251000,충청북도 청주시 서원구 사직1동,202206,3093,2906
4311252000,충청북도 청주시 서원구 사직2동,202206,6564,6840
4311253000,충청북도 청주시 서원구 사창동,202206,7420,7274
4311254000,충청북도 청주시 서원구 모충동,202206,8591,8556
4311255000,충청북도 청주시 서원구 산남동,202206,13097,13076
4311256000,충청북도 청주시 서원구 분평동,202206,14449,15322
4311257000,충청북도 청주시 서원구 수곡1동,202206,6683,6553
4311258000,충청북도 청주시 서원구 수곡2동,202206,7745,8032
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202206,21297,21858
4311325000,충청북도 청주시 흥덕구 오송읍,202206,12189,12364
4311331000,충청북도 청주시 흥덕구 강내면,202206,5511,5192
4311332000,충청북도 청주시 흥덕구 옥산면,202206,9116,8704
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202206,8151,8366
4311374100,충청북도 청주시 흥덕구 복대1동,202206,25496,24509
4311374200,충청북도 청주시 흥덕구 복대2동,202206,8195,7771
4311374700,충청북도 청주시 흥덕구 가경동,202206,27205,28500
4311375100,충청북도 청주시 흥덕구 봉명1동,202206,5126,4466
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202206,12639,10911
4311376000,충청북도 청주시 흥덕구 강서제1동,202206,14477,14012
4311377000,충청북도 청주시 흥덕구 강서제2동,202206,8126,7150
4311425000,충청북도 청주시 청원구 내수읍,202206,9793,9227
4311425300,충청북도 청주시 청원구 오창읍,202206,37274,32581
4311431000,충청북도 청주시 청원구 북이면,202206,2382,2066
4311451000,충청북도 청주시 청원구 우암동,202206,6263,6122
4311452000,충청북도 청주시 청원구 내덕1동,202206,4265,4148
4311453000,충청북도 청주시 청원구 내덕2동,202206,6853,6538
4311454000,충청북도 청주시 청원구 율량.사천동,202206,24166,24465
4311455000,충청북도 청주시 청원구 오근장동,202206,8956,9182
4311131000,충청북도 청주시 상당구 낭성면,202207,1160,1046
4311132000,충청북도 청주시 상당구 미원면,202207,2482,2337
4311133000,충청북도 청주시 상당구 가덕면,202207,1965,1876
4311134000,충청북도 청주시 상당구 남일면,202207,3477,3315
4311135000,충청북도 청주시 상당구 문의면,202207,1990,1841
4311152500,충청북도 청주시 상당구 중앙동,202207,3359,3506
4311154500,충청북도 청주시 상당구 성안동,202207,3422,3296
4311162000,충청북도 청주시 상당구 탑대성동,202207,4114,4324
4311167000,충청북도 청주시 상당구 영운동,202207,5239,5247
4311168000,충청북도 청주시 상당구 금천동,202207,14855,15788
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202207,6535,6706
4311172000,충청북도 청주시 상당구 용암1동,202207,28337,28245
4311173000,충청북도 청주시 상당구 용암2동,202207,19545,20161
4311231000,충청북도 청주시 서원구 남이면,202207,5217,4763
4311232000,충청북도 청주시 서원구 현도면,202207,1652,1530
4311251000,충청북도 청주시 서원구 사직1동,202207,3065,2862
4311252000,충청북도 청주시 서원구 사직2동,202207,6530,6816
4311253000,충청북도 청주시 서원구 사창동,202207,7407,7252
4311254000,충청북도 청주시 서원구 모충동,202207,8628,8623
4311255000,충청북도 청주시 서원구 산남동,202207,13106,13062
4311256000,충청북도 청주시 서원구 분평동,202207,14423,15313
4311257000,충청북도 청주시 서원구 수곡1동,202207,6683,6530
4311258000,충청북도 청주시 서원구 수곡2동,202207,7729,8014
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202207,21215,21815
4311325000,충청북도 청주시 흥덕구 오송읍,202207,12158,12344
4311331000,충청북도 청주시 흥덕구 강내면,202207,5516,5198
4311332000,충청북도 청주시 흥덕구 옥산면,202207,9108,8696
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202207,8136,8319
4311374100,충청북도 청주시 흥덕구 복대1동,202207,25491,24503
4311374200,충청북도 청주시 흥덕구 복대2동,202207,8225,7763
4311374700,충청북도 청주시 흥덕구 가경동,202207,27202,28525
4311375100,충청북도 청주시 흥덕구 봉명1동,202207,5122,4472
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202207,12638,10895
4311376000,충청북도 청주시 흥덕구 강서제1동,202207,14478,13996
4311377000,충청북도 청주시 흥덕구 강서제2동,202207,8304,7342
4311425000,충청북도 청주시 청원구 내수읍,202207,9784,9217
4311425300,충청북도 청주시 청원구 오창읍,202207,37309,32548
4311431000,충청북도 청주시 청원구 북이면,202207,2383,2062
4311451000,충청북도 청주시 청원구 우암동,202207,6231,6106
4311452000,충청북도 청주시 청원구 내덕1동,202207,4244,4142
4311453000,충청북도 청주시 청원구 내덕2동,202207,6865,6528
4311454000,충청북도 청주시 청원구 율량.사천동,202207,24233,24465
4311455000,충청북도 청주시 청원구 오근장동,202207,8965,9167
4311131000,충청북도 청주시 상당구 낭성면,202208,1152,1039
4311132000,충청북도 청주시 상당구 미원면,202208,2479,2334
4311133000,충청북도 청주시 상당구 가덕면,202208,1964,1863
4311134000,충청북도 청주시 상당구 남일면,202208,3461,3292
4311135000,충청북도 청주시 상당구 문의면,202208,1996,1843
4311152500,충청북도 청주시 상당구 중앙동,202208,3360,3507
4311154500,충청북도 청주시 상당구 성안동,202208,3431,3289
4311162000,충청북도 청주시 상당구 탑대성동,202208,4108,4313
4311167000,충청북도 청주시 상당구 영운동,202208,5251,5248
4311168000,충청북도 청주시 상당구 금천동,202208,14820,15773
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202208,6526,6699
4311172000,충청북도 청주시 상당구 용암1동,202208,28423,28332
4311173000,충청북도 청주시 상당구 용암2동,202208,19599,20165
4311231000,충청북도 청주시 서원구 남이면,202208,5222,4782
4311232000,충청북도 청주시 서원구 현도면,202208,1642,1525
4311251000,충청북도 청주시 서원구 사직1동,202208,3055,2845
4311252000,충청북도 청주시 서원구 사직2동,202208,6538,6789
4311253000,충청북도 청주시 서원구 사창동,202208,7423,7258
4311254000,충청북도 청주시 서원구 모충동,202208,8672,8675
4311255000,충청북도 청주시 서원구 산남동,202208,13073,13039
4311256000,충청북도 청주시 서원구 분평동,202208,14397,15286
4311257000,충청북도 청주시 서원구 수곡1동,202208,6686,6519
